data_no,event_date,year,event_type,sub_event_type,actor1,assoc_actor_1,country,admin1,admin2,location,latitude,longitude,source,notes,fatalities,timestamp
8405,1-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York City,40.7142,-74.0059,CNN,"On 1 November 2020, hundreds of vehicles in New York City (New York) participated in a pro-Trump caravan moving from New York City to mainland New York that stopped traffic on the Mario Cuomo Bridge. [size=hundreds of vehicles]",0,1612546507
8406,1-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),Armenian Ethnic Group (United States),United States,New York,New York,New York City,40.7142,-74.0059,Public Radio of Armenia; Twitter,"On 1 November 2020, people gathered at the New York Times office in New York City (New York) to protest an article written about the Armenia-Azerbaijan conflict calling for the article to be retracted, organized by the Armenian Youth Federation. [size=no report]",0,1612546507
8407,1-Nov-20,2020,Protests,Protest with intervention,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Spectrum News NY1; New York Post,"On 1 November 2020, anti-Trump protesters marched in Chelsea, New York-Manhattan (New York) in order to intercept a pro-Trump caravan but ended up intercepting police as the caravan avoided Manhattan. Protesters shouted at police and police shoved protesters from the street to the sidewalk, 11 protesters were arrested including a leader of the Black Lives Matter movement greater New York chapter. [size=at least 11]",0,1612546507
8408,1-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),Asian American Group (United States); Labour Group (United States),United States,New York,Queens,New York - Queens,40.7308,-73.7958,Queens Chronicle; Count Love,"On 1 November 2020, people protested in Flushing, New York-Queens (New York) against a busway project that would hurt businesses already struggling from coronavirus organized by Asian American Community Empowerment. [size=no report]",0,1612546507
8513,31-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Twitter,"On 31 October 2020, people marched in New York-Manhattan (New York) as part of the Fighting for Justice in Guinea march. [size=no report]",0,1612546506
8549,30-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Twitter,"On 30 October 2020, people gathered outside a Hyatt hotel in New York-Manhattan (New York) in protest of the hotel not opening up to take in homeless people. [size=no report]",0,1612546506
8785,27-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; Patch,"On 27 October 2020, people gathered at Hudson Yards in New York-Manhattan (New York) to urge officials to pass Intro 146 which would raise the value of housing vouchers and in support of housing homeless people in Hudson Yards. The protest was organized by Neighbors Together, Safety Net Activists, Mutual Aid Network NYC Housing Team, Human.nyc, and members of the #HomelessCantStayHome campaign. They then marched to Speaker Corey Johnson's office to present a petition. [size=no report]",0,1612546506
8786,27-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,WTEN Channel 10; WBFO,"On 27 October 2020, people held protest in Gov. Cuomo's New York City Office in New York-Manhattan (New York) against Governor's Cuomo handling of coronavirus in prisons. [size=no report]",0,1612546506
8898,26-Oct-20,2020,Protests,Protest with intervention,Protesters (United States),,United States,New York,New York,New York City,40.7142,-74.0059,Democracy Now!,"On 26 October 2020, five climate activists protested by chaining themselves to a pipeline in New York City (New York), shutting down work on the North Brooklyn pipeline. The protesters were against a new fossil fuel infrastructure being built by a for-profit company National Grid. All five protesters were arrested. [size=five]",0,1612546506
8899,26-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York City,40.7142,-74.0059,Katal Center; Crowd Counting Consortium,"On 26 October 2020, dozens of people gathered in New York City (New York) in protest of Governor Cuomo's handling of coronavirus in prisons. [size=dozens]",0,1612546506
8900,26-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; Twitter,"On 26 October 2020, people gathered in New York-Manhattan (New York) in solidarity with the Republic of Guinea, which has seen police violence and civil unrest following the recent presidential elections. [size=no report]",0,1612546506
8932,25-Oct-20,2020,Protests,Protest with intervention,Protesters (United States),Jewish Group (United States),United States,New York,New York,New York City,40.7142,-74.0059,New York Post,"On 25 October 2020, pro-Trump demonstrators held a rally organized by Jews for Trump from Manhattan to Brooklyn in New York City (New York) in support of President Trump. Counter-demonstrators threw eggs at pro-Trump demonstrators. Seven were arrested. [size=no report] [counter-protest]",0,1612546506
8933,25-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),Armenian Ethnic Group (United States),United States,New York,New York,New York City,40.7142,-74.0059,Hetq; News Am; Crowd Counting Consortium,"On 25 October 2020, hundreds of Armenian-Americans and others marched from New York City (New York) over the George Washington Bridge and into New Jersey to bring awareness to the Armenia-Azerbaijan conflict and in support of the Republic of Artsakh. [size=hundreds]",0,1612546506
8934,25-Oct-20,2020,Riots,Violent demonstration,Rioters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,PIX11,"On 25 October 2020, pro-Trump demonstrators gathered in Times Square New York-Manhattan (New York) and clashed with counter-protesters resulting in 9 arrests and one person taken to the hospital. Demonstrators punched each other, threw paint on cars, and sprayed pepper spray. [size=no report] [counter-protest]",0,1612546506
8987,25-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),United States,New York,New York,New York City,40.7142,-74.0059,ABC7 (New York),"On 25 October 2020, restaurant workers in New York City (New York) rallied in support of increasing indoor capacity at restaurants which has been limited due to coronavirus restrictions. [size=no report]",0,1612546506
9022,25-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),Government of the United States (2017-2021),United States,New York,Queens,Jackson Heights,40.7557,-73.8831,QNS; Count Love,"On 25 October 2020, about 3 dozen people and State Senator Jessica Ramos, Assembly candidate for District 34 Jessica Gonzalez-Rojas, City Councilman Jimmy Van Bramer and City Council candidate for District 22 Tiffany Caban gathered in Jackson Heights (New York) to rally against power plants and in support of clean energy, organized by Queens Climate Project. [size=about 3 dozen]",0,1612546506
9034,24-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,New York Post,"On 24 October 2020, people participated in a march organized by Plus 1 Vote along Central Park in New York-Manhattan (New York) to encourage voter turnout. The demonstration was peaceful apart from a report of three demonstrators beating and attempting to mug a man. The victim was injured and treated at the scene. The incident allegedly occurred when the protesters were chanting, ''Whose streets? Our streets!'' and a bystander walked by and said these are ''everybody's''. The three demonstrators then beat and attempted to mug the bystander. One of the attackers has since turned himself in. [size=no report]",0,1612546506
9088,24-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,Queens,New York - Queens,40.7308,-73.7958,QNS,"On 24 October 2020, a few dozen people marched beginning at the Queens Center Mall in New York-Queens (New York) as part of the No Room For Racists march organized by the Ridgewood Tenants Union. The march had also received threats of violence online previously from the Middle Village Militia group. Pro-Trump counter-protesters chanting 'four more years' followed the march. [size=a few dozen] [counter-protest]",0,1612915999
